Date,Close,Volume,Dividends
2005-07-21,31.640825271606445,109200,0.0
2005-07-22,32.747337341308594,56800,0.0
2005-07-25,31.930627822875977,39600,0.0
2005-07-26,31.614482879638672,102450,0.0
2005-07-27,31.706693649291992,98100,0.0
2005-07-28,31.680355072021484,93600,0.0
2005-07-29,32.06235885620117,60700,0.0
2005-08-01,32.07552719116211,164950,0.0
2005-08-02,31.680355072021484,299700,0.0
2005-08-03,31.416893005371094,147750,0.0
2005-08-04,31.087583541870117,141200,0.0
2005-08-05,30.784608840942383,207050,0.0
2005-08-08,29.63857650756836,6384200,0.0
2005-08-09,31.416893005371094,4870350,0.0
2005-08-10,31.219303131103516,2559000,0.0
2005-08-11,30.12596893310547,1705150,0.0
2005-08-12,29.3751220703125,1688950,0.0
2005-08-15,28.24227523803711,1489850,0.0
2005-08-16,28.255443572998047,2345600,0.0
2005-08-17,28.571596145629883,1120650,0.0
2005-08-18,28.65062713623047,1339950,0.0
2005-08-19,28.518896102905273,736700,0.0
2005-08-22,28.453035354614258,1630650,0.0
2005-08-23,28.255443572998047,1077250,0.0
2005-08-24,28.453035354614258,1159600,0.0
2005-08-25,29.190710067749023,789650,0.0
2005-08-26,29.124841690063477,539950,0.0
2005-08-29,29.42781639099121,465050,0.0
2005-08-30,29.506847381591797,606100,0.0
2005-08-31,29.322437286376953,826950,0.0
2005-09-01,29.26974105834961,740500,0.0
2005-09-02,29.467344284057617,918500,0.0
2005-09-06,29.09849739074707,1242250,0.0
2005-09-07,29.348777770996094,683450,0.0
2005-09-08,29.572715759277344,640200,0.0
2005-09-09,29.058990478515625,1995900,0.0
2005-09-12,29.111663818359375,1010650,0.0
2005-09-13,29.072154998779297,748300,0.0
2005-09-14,28.742828369140625,727350,0.0
2005-09-15,28.2027530670166,1261450,0.0
2005-09-16,27.662675857543945,951900,0.0
2005-09-19,27.72853660583496,1082050,0.0
2005-09-20,27.583641052246094,665300,0.0
2005-09-21,27.201622009277344,896600,0.0
2005-09-22,26.67471694946289,972650,0.0
2005-09-23,26.450786590576172,690250,0.0
2005-09-26,26.398090362548828,765550,0.0
2005-09-27,26.24003028869629,676500,0.0
2005-09-28,25.98973846435547,651600,0.0
2005-09-29,26.37175178527832,1144150,0.0
